URL,companysector,companyname,companycode
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/euroindustriesindia/EII01,miscellaneous,euroindustriesindia,EII01
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/eurolederfashion/ELF04,leatherproducts,eurolederfashion,ELF04
https://www.moneycontrol.com/india/stockpricequote/leatherproducts/eurolederfashion/ELF02,leatherproducts,eurolederfashion,ELF02
https://www.moneycontrol.com/india/stockpricequote/aquaculture/euromarineproducts/EMP,aquaculture,euromarineproducts,EMP
https://www.moneycontrol.com/india/stockpricequote/aluminiumaluminiumproducts/europanelproducts/EPP,aluminiumaluminiumproducts,europanelproducts,EPP
https://www.moneycontrol.com/india/stockpricequote/computershardware/euromultivision/EM02,computershardware,euromultivision,EM02
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/europeansoftwarealliances/ESA,computerssoftwaremediumsmall,europeansoftwarealliances,ESA
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/europlastindia/EI09,miscellaneous,europlastindia,EI09
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/eurotexindustriesexports/EIE,textilesspinningcottonblended,eurotexindustriesexports,EIE
https://www.moneycontrol.com/india/stockpricequote/evanselectric/evanselectric/EE06,evanselectric,evanselectric,EE06
https://www.moneycontrol.com/india/stockpricequote/drycells/evereadyindustriesindia/EII02,drycells,evereadyindustriesindia,EII02
https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/everestindustries/EI19,cementproductsbuildingmaterials,everestindustries,EI19
https://www.moneycontrol.com/india/stockpricequote/packaging/everestkantocylinder/EKC,packaging,everestkantocylinder,EKC
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/everestmarketing/EM01,computerssoftwaremediumsmall,everestmarketing,EM01
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/everestorganics/EO02,pharmaceuticals,everestorganics,EO02
https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/evergreentextiles/PK,textilesspinningsyntheticblended,evergreentextiles,PK
https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/everlonsynthetics/ES05,textilesprocessing,everlonsynthetics,ES05
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaretraining/everonneducation/EE05,computerssoftwaretraining,everonneducation,EE05
https://www.moneycontrol.com/india/stockpricequote/chemicals/evexialifecare/JHP,chemicals,evexialifecare,JHP
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/evinixaccessories/EA01,textilesgeneral,evinixaccessories,EA01
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/evoqremedies/ER02,pharmaceuticalsdrugs,evoqremedies,ER02
https://www.moneycontrol.com/india/stockpricequote/chemicals/excelindustries/EI10,chemicals,excelindustries,EI10
https://www.moneycontrol.com/india/stockpricequote/chemicals/excelcastronics/AG,chemicals,excelcastronics,AG
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/excelcropcare/ECC03,pesticidesagrochemicals,excelcropcare,ECC03
https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/excelglasses/EG01,glassglassproducts,excelglasses,EG01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/excelrealtyninfra/EI07,computerssoftwaremediumsmall,excelrealtyninfra,EI07
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/exdontradingcompany/ETC01,financeinvestments,exdontradingcompany,ETC01
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/exedyindia/CD01,autoancillaries,exedyindia,CD01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/exelsoftware/ESL01,computerssoftwaremediumsmall,exelsoftware,ESL01
https://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/exeloninfrastructure/EI21,edibleoilssolventextraction,exeloninfrastructure,EI21
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/exideindustries/EI,autoancillaries,exideindustries,EI
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/exlservices/EXL,computerssoftwaremediumsmall,exlservices,EXL
https://www.moneycontrol.com/india/stockpricequote/detergents/exoticcoal/ACC05,detergents,exoticcoal,ACC05
https://www.moneycontrol.com/india/stockpricequote/computerssoftware/expleosolutions/TGS01,computerssoftware,expleosolutions,TGS01
https://www.moneycontrol.com/india/stockpricequote/explicitfinance/explicitfinance/EF08,explicitfinance,explicitfinance,EF08
https://www.moneycontrol.com/india/stockpricequote/engineering/expogascontainers/EGC,engineering,expogascontainers,EGC
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/exquisiteexports/EE03,miscellaneous,exquisiteexports,EE03
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/extolcommercial/EC05,telecommunicationsequipment,extolcommercial,EC05
https://www.moneycontrol.com/india/stockpricequote/ceramicsmarblegranitesanitaryware/exxarotiles/ET02,ceramicsmarblegranitesanitaryware,exxarotiles,ET02
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/fmecinternationalfinancialservices/FMI01,financeinvestments,fmecinternationalfinancialservices,FMI01
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticalsdrugs/fabinolifesciences/FLS,pharmaceuticalsdrugs,fabinolifesciences,FLS
https://www.moneycontrol.com/india/stockpricequote/miningminerals/facoralloys/FA,miningminerals,facoralloys,FA
https://www.moneycontrol.com/india/stockpricequote/steellarge/facorsteels/FS06,steellarge,facorsteels,FS06
https://www.moneycontrol.com/india/stockpricequote/financegeneral/factenterprise/FE02,financegeneral,factenterprise,FE02
https://www.moneycontrol.com/india/stockpricequote/specialitychemicals/fairchemorganics/FO01,specialitychemicals,fairchemorganics,FO01
https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/fairdealfilaments/FF,textilesspinningsyntheticblended,fairdealfilaments,FF
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fairdealtradelink/FTL,miscellaneous,fairdealtradelink,FTL
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/fairfieldatlas/FA01,autoancillaries,fairfieldatlas,FA01
https://www.moneycontrol.com/india/stockpricequote/domesticappliances/falindustries/FAL,domesticappliances,falindustries,FAL
https://www.moneycontrol.com/india/stockpricequote/tyres/falcontyres/FT,tyres,falcontyres,FT
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/fameindia/FI19,mediaentertainment,fameindia,FI19
https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/familycarehospitals/PO01,hospitalsmedicalservices,familycarehospitals,PO01
https://www.moneycontrol.com/india/stockpricequote/trading/farmaxindia/FRI,trading,farmaxindia,FRI
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/fasttrackentertainment/FTE01,mediaentertainment,fasttrackentertainment,FTE01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fatpipenetworksindia/FNI,computerssoftwaremediumsmall,fatpipenetworksindia,FNI
https://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/fazethree/FTE,textilesspinningcottonblended,fazethree,FTE
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/fazethreeautofab/AFT02,textilesgeneral,fazethreeautofab,AFT02
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/fcglindustries/FCG01,financeleasinghirepurchase,fcglindustries,FCG01
https://www.moneycontrol.com/india/stockpricequote/telecommunicationsequipment/fcioenconnectors/FCI01,telecommunicationsequipment,fcioenconnectors,FCI01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fcltechnologiesproducts/FCL01,computerssoftwaremediumsmall,fcltechnologiesproducts,FCL01
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fcssoftwaresolutions/FCS,computerssoftwaremediumsmall,fcssoftwaresolutions,FCS
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fdc/FDC,pharmaceuticals,fdc,FDC
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/feindia/FEI,financeinvestments,feindia,FEI
https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/fedderselectricengineering/FL,consumergoodswhitegoods,fedderselectricengineering,FL
https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/federalbank/FB,banksprivatesector,federalbank,FB
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/federalmogulgoetze/FMG,autoancillaries,federalmogulgoetze,FMG
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/felixindustries/FI20,miscellaneous,felixindustries,FI20
https://www.moneycontrol.com/india/stockpricequote/personalcare/femcarepharma/FCP,personalcare,femcarepharma,FCP
https://www.moneycontrol.com/india/stockpricequote/miningminerals/femnormineralindia/FMI,miningminerals,femnormineralindia,FMI
https://www.moneycontrol.com/india/stockpricequote/plastics/fenoplast/F,plastics,fenoplast,F
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fermentabiotech/DIL03,pharmaceuticals,fermentabiotech,DIL03
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/fernhillindustries/FI14,pharmaceuticals,fernhillindustries,FI14
https://www.moneycontrol.com/india/stockpricequote/miningminerals/ferroalloyscorporation/FAC,miningminerals,ferroalloyscorporation,FAC
https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ferroconcretecompanyindia/FCC,constructioncontractingcivil,ferroconcretecompanyindia,FCC
https://www.moneycontrol.com/india/stockpricequote/fertilisers/fertiliserschemicalstravancore/FCT,fertilisers,fertiliserschemicalstravancore,FCT
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ferventsynergies/FPS,pharmaceuticals,ferventsynergies,FPS
https://www.moneycontrol.com/india/stockpricequote/glassglassproducts/fgp/FGP,glassglassproducts,fgp,FGP
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fisofex/FIS01,computerssoftwaremediumsmall,fisofex,FIS01
https://www.moneycontrol.com/india/stockpricequote/plastics/fiberwebindia/PVD,plastics,fiberwebindia,PVD
https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/ficomorganics/FO,pesticidesagrochemicals,ficomorganics,FO
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ficsconsultancyservices/FIC01,financeinvestments,ficsconsultancyservices,FIC01
https://www.moneycontrol.com/india/stockpricequote/itservicesconsulting/fidelsoftech/FS09,itservicesconsulting,fidelsoftech,FS09
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/fidelityfinance/FF01,financeinvestments,fidelityfinance,FF01
https://www.moneycontrol.com/india/stockpricequote/rubber/fidelityindustries/FI04,rubber,fidelityindustries,FI04
https://www.moneycontrol.com/india/stockpricequote/autoancillaries/fiemindustries/FIE,autoancillaries,fiemindustries,FIE
https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/filamentsindia/FI05,textilesmanmade,filamentsindia,FI05
https://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/filatexfashions/FF08,textileshosieryknitwear,filatexfashions,FF08
https://www.moneycontrol.com/india/stockpricequote/textilesmanmade/filatexindia/FI06,textilesmanmade,filatexindia,FI06
https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/filmcitymedia/FM,mediaentertainment,filmcitymedia,FM
https://www.moneycontrol.com/india/stockpricequote/engineering/filtraconsultantsengineers/FCE,engineering,filtraconsultantsengineers,FCE
https://www.moneycontrol.com/india/stockpricequote/engineering/filtronengineers/FE,engineering,filtronengineers,FE
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/finalysiscr/FC04,financeinvestments,finalysiscr,FC04
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/finaventurecapital/FC06,financeinvestments,finaventurecapital,FC06
https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/finedrugs/FD,pharmaceuticals,finedrugs,FD
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fineorganicsindustries/FOI,miscellaneous,fineorganicsindustries,FOI
https://www.moneycontrol.com/india/stockpricequote/electricals/finelinecircuits/FC,electricals,finelinecircuits,FC
https://www.moneycontrol.com/india/stockpricequote/electricals/finelinecir/FC05,electricals,finelinecir,FC05
https://www.moneycontrol.com/india/stockpricequote/fineotexchem/fineotexchemical/FC02,fineotexchem,fineotexchemical,FC02
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/finkurvefinancialservices/SL02,financeinvestments,finkurvefinancialservices,SL02
https://www.moneycontrol.com/india/stockpricequote/finopayments/finopaymentsbank/FPB,finopayments,finopaymentsbank,FPB
https://www.moneycontrol.com/india/stockpricequote/cablestelephone/finolexcables/FC01,cablestelephone,finolexcables,FC01
https://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI,petrochemicals,finolexindustries,FI
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fintechcommunication/FC03,computerssoftwaremediumsmall,fintechcommunication,FC03
https://www.moneycontrol.com/india/stockpricequote/firstcustodian/firstcustodianfundindia/FCF,firstcustodian,firstcustodianfundindia,FCF
https://www.moneycontrol.com/india/stockpricequote/financeinvestments/firstfinancialservices/FFS,financeinvestments,firstfinancialservices,FFS
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/firstfintec/FT03,computerssoftwaremediumsmall,firstfintec,FT03
https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/firstleasingcompanyindia/FLC,financeleasinghirepurchase,firstleasingcompanyindia,FLC
https://www.moneycontrol.com/india/stockpricequote/textilesgeneral/firstwinnerindustries/FWI,textilesgeneral,firstwinnerindustries,FWI
https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/firstsourcesolutions/FS07,computerssoftwaremediumsmall,firstsourcesolutions,FS07
https://www.moneycontrol.com/india/stockpricequote/steelmediumsmall/firthindiasteelcompany/FIS,steelmediumsmall,firthindiasteelcompany,FIS
https://www.moneycontrol.com/india/stockpricequote/chemicals/fischerinorganicaro/FIA,chemicals,fischerinorganicaro,FIA
https://www.moneycontrol.com/india/stockpricequote/aquaculture/fishingfalcons/FF07,aquaculture,fishingfalcons,FF07
https://www.moneycontrol.com/india/stockpricequote/aquaculture/fishingfalcons/FFL,aquaculture,fishingfalcons,FFL
https://www.moneycontrol.com/india/stockpricequote/electricals/fivecoreelectronics/FCE01,electricals,fivecoreelectronics,FCE01
https://www.moneycontrol.com/india/stockpricequote/financegeneral/fivextradecom/FXF,financegeneral,fivextradecom,FXF
https://www.moneycontrol.com/india/stockpricequote/miscellaneous/fivestarbusinessfinance/FBF,miscellaneous,fivestarbusinessfinance,FBF
https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/flawlessdiamondindia/FDI,diamondcuttingjewellerypreciousmetals,flawlessdiamondindia,FDI
https://www.moneycontrol.com/india/stockpricequote/electrodesgraphite/fleetweldindia/FI07,electrodesgraphite,fleetweldindia,FI07
https://www.moneycontrol.com/india/stockpricequote/engineering/flexengineering/FE01,engineering,flexengineering,FE01
https://www.moneycontrol.com/india/stockpricequote/foodprocessing/flexfoods/FF03,foodprocessing,flexfoods,FF03
